baseMean	log2FoldChange	lfcSE	pvalue	padj
PLCXD2	770.778421194144	2.79200824558144	0.0897983890834769	5.0018430900412e-213	3.41360725102872e-211
SEC24A	1994.42403960918	2.03668860317455	0.0655424455604005	6.34663137408249e-213	4.31837758780664e-211
ABHD3	1088.67723384924	2.66881657438257	0.0858376038107677	2.47399914241759e-212	1.67831953799095e-210
PITRM1	2613.19521191283	1.67627371858074	0.0540110939085549	5.6752721890963e-212	3.83851693315056e-210
NQO2	1435.30907273516	2.11241220265787	0.0683159504282728	5.81199514265603e-211	3.91929124828275e-209
MIR22HG	709.758551231429	3.37059194436843	0.108654454303785	6.90680007594744e-211	4.64374706589962e-209
MYO18A	5931.17512605402	1.5098276192916	0.0488862499373335	4.78542936729502e-210	3.2079366450938e-208
RAD23B	6539.50423655084	1.46439487825157	0.0474090746185062	1.23370810606692e-209	8.2458283974231e-208
SCPEP1	533.182974122213	3.74330108184846	0.121546592841248	2.12098441584187e-209	1.41344896747486e-207
CDCA7	1374.8681288032	-2.39678488047134	0.0778054241058956	2.61614976688505e-209	1.73832027619007e-207
CWC25	1847.64406253105	1.95092273453522	0.063356244355636	4.57916149149033e-209	3.03376143491777e-207
POMP	6089.38175843682	1.94540330347523	0.0632127994146876	1.64479197824318e-208	1.08652176801849e-206
LSS	2063.73499866502	1.90686874042218	0.0620066623835265	1.84408842582625e-208	1.214632428848e-206
DNAJB4	972.701173508155	2.8314142873687	0.0922311757035475	2.00326637172118e-208	1.31565244783938e-206
HUWE1	16539.0707430403	1.31328413718775	0.0427059810109563	6.56344880469647e-208	4.29811049181539e-206
DUSP3	2307.45770506452	1.79568652493771	0.0584790145952741	1.25947851520347e-207	8.22399544595971e-206
ATP6V0B	2529.58390369329	2.02829248145382	0.0660380981715639	1.51440386936997e-207	9.86016174488067e-206
NPEPPS	3036.75655635939	1.58271872693069	0.0515910478422734	2.64364058082113e-207	1.71632115416176e-205
ADRM1	3739.45276598378	1.71813714251917	0.0560103564528303	2.74986822950286e-207	1.78018612411645e-205
H1-0	5279.15320776581	-2.16922997306975	0.0708792273552809	1.93357527970706e-206	1.24817517628497e-204
ABCC3	5922.04290045854	-1.57184147235483	0.0514212678271964	7.61223427147767e-206	4.89994329895287e-204
IGHMBP2	996.018272553666	2.51567364683056	0.0825068574725581	1.50835155996335e-205	9.68165145769111e-204
TUBA4A	2063.04346471412	2.28661851007919	0.0749705730044567	2.92177169255485e-205	1.87009895508214e-203
LRP1	7213.22151311913	1.6275762113427	0.0533637909237058	5.9018193317342e-205	3.76685696953334e-203
PRSS8	2451.6945577349	1.75888905862546	0.0578103261618706	5.13711093642636e-204	3.26956908981878e-202
PSMA3	2107.25002682536	1.78032310912388	0.0585999359591236	3.11594981376272e-203	1.97762439440436e-201
FXR1	4076.73890696706	1.49532255189542	0.0492405844343383	4.56677998141586e-203	2.89033801170169e-201
DNAJC3	2673.84028200282	1.68924630889849	0.0556582522906349	5.93660950414309e-203	3.74684395946725e-201
MT-RNR2	185709.228606793	1.09564689283039	0.0360925835852416	7.85014549627321e-203	4.94079435151551e-201
CDC25B	1220.03370531755	-2.41604625133298	0.0798035162696443	2.84147169593284e-202	1.78343672261624e-200
MADD	3263.9153502122	1.49561513814592	0.0493539523872558	3.04380557784261e-202	1.90515322604303e-200
RAB7A	8473.66311408192	1.55347762439639	0.0512489413800863	3.15083746373883e-202	1.96671281689792e-200
WSB1	3088.27725209473	1.55689940175487	0.0513974746501344	4.79809890453264e-202	2.9866847521676e-200
AKR1C3	2330.54057577437	2.15687822156131	0.071219835089035	6.70215579975536e-202	4.16047797563992e-200
KDM5B	3138.992641451	1.54898901460806	0.0512757839813945	5.50617719086149e-201	3.40871483034262e-199
ULK1	2482.38786019483	1.77896381359756	0.0589310499038274	1.11176218662474e-200	6.86384403938511e-199
DNAJB1	3390.63965453629	1.67044385817606	0.0553622670892588	1.65608285175577e-200	1.01966101236637e-198
FOSL1	959.158476036168	2.72039945952527	0.0901699642244396	2.48945360375085e-200	1.52861896351726e-198
CYTH1	1525.21927469531	2.02835331765211	0.0673569637000023	5.86171904358006e-200	3.58959000241722e-198
NDUFA4L2	1075.24041404581	2.60746793003035	0.0867121912295035	1.10973045410236e-199	6.7774319754855e-198
DUSP6	1181.85638095219	-2.5658944949262	0.0852842882408073	1.28324478607347e-199	7.81606461367008e-198
VAT1	2258.34564634312	1.71984601782442	0.0571690940472182	1.31082710551187e-199	7.96265966667238e-198
TSC1	1633.52138599755	1.96352252622157	0.0652863064284176	1.44614403026708e-199	8.7611581384469e-198
RANBP10	1393.41401653452	2.06736537930869	0.0687651107650924	2.26949912317496e-199	1.37126163021062e-197
EEF2	49054.3929045017	1.17796935513187	0.0391588652675134	3.37387432095224e-199	2.03311820117382e-197
TSC22D1	5084.0981014168	1.59570861613337	0.0530028713774732	3.50524170328048e-199	2.10667815684162e-197
DNAJB9	1296.911458153	2.65751689781238	0.0883412585237222	5.09644723797697e-199	3.05490215656302e-197
GPX2	10740.2834241978	1.42558760868077	0.0475324142076238	1.80814510702281e-198	1.08097498245179e-196
TXNRD1	42324.7358162414	3.65107589185384	0.121842747643378	6.24601972108516e-198	3.72427144316704e-196
SLC25A25	1665.74530162948	2.19980795256888	0.0733639059229571	6.95001287760149e-198	4.13315988925708e-196
LAMC2	1261.82528737363	2.18212826735941	0.072807709349501	7.85204964959414e-198	4.65737541781424e-196
TFG	5120.13953769273	1.61060670280061	0.0537599813625727	8.87378484956586e-198	5.24966624338024e-196
CXCL8	703.934521920762	3.65777490622635	0.121790718712048	1.11021008902923e-197	6.55081775969385e-196
BICDL1	963.87693163413	2.31734513811777	0.0774136082072753	1.31641565187402e-197	7.7473625558861e-196
SLCO4A1	949.466315727225	2.65969510332441	0.0890138583170275	2.24430006013505e-197	1.31739250680155e-195
AP5Z1	1425.60012381251	2.22447295655393	0.0746003640779289	1.77899745298846e-196	1.04156393513727e-194
CCDC93	2242.46895933559	1.68542355548537	0.0564635311728073	2.07637459529905e-196	1.21253854588366e-194
TINAGL1	5293.36762912542	1.40808752920178	0.0472029470475151	4.89009134429434e-196	2.84832107144014e-194
BRD2	8438.28734408053	1.33746666722954	0.0448653474218513	9.00884791027704e-196	5.2339096397707e-194
DCTN4	3360.67849181976	1.66335613310255	0.0558212863668125	9.69824099322653e-196	5.62001903899045e-194
PIR	691.321860698454	3.15177553489239	0.106114196353004	2.52482330359753e-195	1.45937363298247e-193
SLC43A1	1028.94660897863	-2.58718562094134	0.0870088516015407	4.26289276291849e-195	2.45772580718084e-193
CLDND1	1341.61591223558	2.07603589484968	0.0698759910966891	1.08524084925131e-194	6.24096120871478e-193
AFF4	5409.46195193764	1.5437641678161	0.051986073296602	2.635848337966e-194	1.51197599092743e-192
CTSL	486.942660808443	3.80685900870792	0.128159127233487	3.28203849043675e-194	1.87788959889686e-192
TOM1	968.92012076775	2.4752571940819	0.0835824765657972	4.93315982235157e-194	2.81550466636881e-192
UBL3	2789.00040939635	1.60758022148867	0.0542267200849836	1.11947374800536e-193	6.37312466892094e-192
MSN	10810.0920107107	1.35161209111344	0.0456297696830104	2.97585040938405e-193	1.6898952024016e-191
SEMA3C	1588.96022334097	-2.13240817354145	0.0722711030595558	3.14186066472348e-192	1.77970697353261e-190
RNASET2	1943.45936189929	1.81623758771802	0.0615636744943896	3.78049141598614e-192	2.13611906492304e-190
ARF4	4711.25774310532	1.47420525033238	0.0499901320123849	1.20149591427978e-191	6.77201353874407e-190
RANBP2	6794.97234838993	1.39860107794293	0.0474838242257947	4.02032743804429e-191	2.26036176404981e-189
SC5D	3825.77341711173	1.9958143180635	0.0679109666607161	9.16688106778775e-191	5.14116809984987e-189
RHBDD3	973.840579132093	2.30296616681274	0.0783227157927881	1.16644769425055e-190	6.52577082872323e-189
KDM4B	1149.91728154184	2.18600417641238	0.0744357441128654	1.69428221176373e-190	9.4554301364883e-189
DNAJB2	1578.99113432728	1.93459613239519	0.0658728005117882	1.92307057758999e-190	1.07058803801067e-188
GNPDA1	1908.21471692985	1.82569302891735	0.0621831626578323	5.80620503702558e-190	3.224436120807e-188
PI4K2A	798.313215649033	2.64628729684402	0.0901229160920949	6.49601031870743e-190	3.59869442056902e-188
NSD1	1942.9801575222	-1.81269752455232	0.0618051021725511	8.32629177968464e-190	4.60139314985596e-188
LNPK	2299.93589567123	2.06718787869264	0.0705702424845978	1.30032155993763e-189	7.16853671656128e-188
RNF10	3896.09342548035	1.60370485595974	0.0547276079743643	3.3563846248735e-189	1.84584861238796e-187
TUT7	2182.96122362107	1.71110411051087	0.0584300710113485	4.46570971129918e-189	2.44997701304157e-187
GGA2	2213.31624764789	1.60201860390707	0.0547579670418835	1.04072907014733e-188	5.69585489647298e-187
TNPO1	5976.59441215912	1.3868817696919	0.047561528996279	2.37288197174656e-187	1.29553637869478e-185
CYB5R1	977.181803397478	2.42907412903252	0.083496025011173	1.5944312038646e-186	8.68428418681831e-185
SND1	7324.25656019507	1.21165436598155	0.0416727738902174	3.04792837659973e-186	1.65611417642678e-184
FLCN	740.035739175383	2.74479576472348	0.0944629972838704	3.32751127482878e-186	1.80370216423614e-184
KIF21A	2860.59150365471	1.68486027446261	0.0579891351472203	3.66165541801424e-186	1.98009041673906e-184
PKP3	2476.80258862777	1.65257493136217	0.0571292770907273	1.04795542058027e-184	5.65346998083517e-183
ANXA2	29351.4854249397	1.15776993154822	0.0399841678655763	1.05893831905599e-184	5.69915069671512e-183
CDC42EP1	815.629146604402	-2.78487872437432	0.0964854071811524	6.61910261819591e-184	3.5539248133432e-182
LAMC1	2282.70379914074	1.65299118529425	0.0572596146563859	8.257881640772e-184	4.42333527698846e-182
UBTF	861.201040260113	-2.86443582919056	0.0993635733260134	9.94243079870927e-184	5.31310370370648e-182
OSBP	5173.20867438743	1.3581428984146	0.0470593575454221	1.77015661313978e-183	9.43722553894613e-182
SON	7166.76616426818	1.29362518439331	0.0448589111958173	2.72249379624786e-183	1.44803437641747e-181
RELT	515.509907225389	3.52796000162761	0.122450402747071	8.39786925571429e-183	4.45618083362938e-181
BAZ2A	6913.59457327209	1.47552091894839	0.051300208788467	1.50066046446955e-182	7.94438429998854e-181
AKR1C2	427.43649855987	5.08722770674902	0.176995408776085	3.47330049575672e-182	1.83445320822508e-180
AC083843.3	1678.64420441905	2.09816743344361	0.0731598987813463	1.03057555830628e-181	5.43041418607064e-180
RFFL	2036.58596929475	1.64946983042045	0.0574873552644388	1.37579088004916e-181	7.23263799539535e-180
PSMD7	2515.27623983296	1.79236806067855	0.0626057734158027	5.36804735241732e-181	2.81549113220073e-179
LAMP2	2881.85768958658	1.67556527427366	0.0585496263204233	8.21646760478748e-181	4.29950861407101e-179
PSMB6	1882.72326868447	1.99618735632866	0.0697292720136422	1.03246817828108e-180	5.39024515748683e-179
PITHD1	1905.94898743956	1.69346649987473	0.0592366465992774	2.03515688435232e-180	1.06005941806103e-178
SAT1	4179.496657159	1.95337856484871	0.0683465138825578	3.84484431262955e-180	1.9980844595312e-178
COLCA1	692.055060940653	-3.5321362327751	0.123914721802651	8.45109759074835e-180	4.38180707577062e-178
CPEB4	1521.24191767604	2.23884477593258	0.0784675843061593	1.59138448408713e-179	8.23232640192836e-178
ZBTB40	1706.47007502944	1.78889024640032	0.0628194537619718	3.25109808312799e-179	1.67798132955613e-177
NMT1	3679.02196470123	1.41893814107209	0.0498019024170403	4.47049482563205e-179	2.30210163089025e-177
MYC	1661.28828527119	-1.88203251787179	0.0661710840414512	1.35936671542646e-178	6.98424740093713e-177
GCNT2	607.035410533699	2.94177106386134	0.103572679338348	1.96864042730031e-178	1.00917318556042e-176
CENPE	1356.39275021708	-2.06881384897015	0.0731137051431755	5.90012588201109e-177	3.01772126940423e-175
JMJD1C	5810.24441847076	1.42944257228061	0.0504754943932251	7.42322228334428e-177	3.78818402018051e-175
DSTN	5557.96309177986	1.33106940093251	0.0470280849057075	1.18084343593978e-176	6.01248327449968e-175
CLDN1	1162.6112195301	-2.50719006786197	0.0887265314652928	2.3719349534864e-176	1.20500677524876e-174
TOP2A	8245.56527762572	-1.48585796718189	0.0525938418347079	3.72339111900503e-176	1.88735114036725e-174
PTPN23	1179.93744944009	2.1845518116508	0.0774606803826819	4.78973995088273e-176	2.42245374569422e-174
PGAM1	962.208512921139	2.17514104638414	0.0770939272798282	5.89075580183122e-176	2.97266692556552e-174
HK1	2891.9702631407	1.49712234903497	0.0530385905656519	6.69052426377102e-176	3.36875330596719e-174
IST1	5488.81129320875	1.42481572781364	0.050474419684333	1.01137019731842e-175	5.08107005118421e-174
HSPA5	13944.8814909899	1.84247297655763	0.0653355575438497	1.39151152430714e-175	6.97541330038741e-174
EEF1A1	122012.568317927	1.09136273914736	0.0387735419043939	3.45753495623325e-174	1.7293780803164e-172
RTN4	6895.91735087338	1.37211112313913	0.0488930210537007	1.07442133467095e-173	5.36216709272563e-172
SEMA4B	5436.14303131995	1.61295928517239	0.0576070467342582	5.90505419887371e-173	2.94058720962814e-171
LHFPL2	1227.52715668162	1.95355703572187	0.0698283726009733	9.03743116765466e-173	4.49057270606841e-171
VLDLR	918.388647089149	2.22011640908231	0.0794191808802886	1.40535147743463e-172	6.96771417411681e-171
TOR1AIP2	1852.23942873582	1.66766238989412	0.0598103378725518	1.01317768858613e-171	5.01235372663418e-170
RSRC2	3368.51001733515	1.52187266844372	0.0546310748977934	2.42073203481697e-171	1.19496615348329e-169
RPN1	9323.15303898625	1.24956642288637	0.0448336652002558	2.87657408991244e-171	1.41690034193991e-169
TPT1	49421.7494283007	1.25608238817153	0.0452239273001399	3.45620924569595e-170	1.69871559845941e-168
AKAP13	5395.32598864472	1.36895286175107	0.0493198678720203	5.49762239692264e-170	2.69621489760765e-168
ZNF165	629.479138859997	3.07485138307765	0.110967044936824	7.81508302049028e-170	3.82449570363431e-168
HDAC5	1627.93839132886	1.73161533170226	0.0625372255812222	2.17091187506751e-169	1.06009744106206e-167
CD63	8078.50008717879	1.17828243806299	0.0426394589651221	1.75802471017434e-168	8.56630621142584e-167
NARF	1087.28561081851	2.09088893947686	0.0757222671578853	1.8509810083783e-168	8.99989864545828e-167
JMJD6	1141.23595969505	2.53107632437242	0.0915953850424599	2.56277075923742e-168	1.24341027543472e-166
RBPJ	3134.85634623967	1.91549856185766	0.0695239047658576	6.52696834683284e-168	3.16000104278928e-166
MAFF	1355.18497856216	2.22541663407128	0.080825836445259	3.47989410940626e-167	1.68118210513704e-165
ATP6V0D1	1051.97301451893	2.04299201624753	0.0743272961808881	3.60721614720014e-167	1.73898518006938e-165
TNS2	789.272283508179	-2.75632389275135	0.100265528275196	4.50107605127827e-167	2.16529471698223e-165
PPME1	1978.69966243844	1.7771074154757	0.0646184061618695	6.49598127258615e-167	3.1183462642851e-165
PLEKHG2	631.510394603042	-3.20034713561021	0.116498942448743	7.51512716191691e-167	3.59995245739352e-165
CSDE1	20306.5730996116	1.13678834888546	0.0413354645048942	8.37626443602043e-167	4.00399577196943e-165
KRT20	8602.82984884982	1.21856938000135	0.0443353092844046	1.18974616138451e-166	5.67521442624217e-165
POFUT1	1364.36734815133	-1.88000448890345	0.0687584685576917	2.86082777953363e-165	1.36177806362758e-163
ZDHHC9	3176.87863916057	1.45401349725845	0.0532075432111341	6.42038443144159e-165	3.04974990456192e-163
ROR1	648.323990238494	-2.99219112909889	0.109811555216687	1.80156893576552e-164	8.5397382733421e-163
TSPAN9	1121.63638127988	2.23238167332594	0.0818484515759633	1.9879018730549e-164	9.40331537362795e-163
EWSR1	9664.62640266995	1.16035906536737	0.0425588217433893	5.031324132835e-164	2.37499462920365e-162
FAM210A	761.72037708629	2.39749586140851	0.0882702259020631	2.63108424248795e-163	1.23939930907052e-161
RLIM	3079.95843955109	1.62392346681935	0.0597637046308202	3.92094463619882e-163	1.84316936860981e-161
DCUN1D3	722.591640078233	2.49462460806994	0.0919394091443989	1.01458784680178e-162	4.75953031735708e-161
MGAT4B	4569.33850767269	1.25993885020731	0.04649095933068	3.37350709032772e-162	1.57927528207945e-160
CCDC186	2638.24653872489	1.68753912948789	0.0623609377188242	5.32761104329994e-162	2.48892806224928e-160
PER1	815.276624413521	2.19911708774962	0.0813022327840633	7.85061348237291e-162	3.6600658494569e-160
KIF21B	696.390801894535	-2.86365619500525	0.105993933148927	2.06039284574286e-161	9.58611521536791e-160
KNSTRN	849.156488034034	-2.42807735474424	0.0899565570825209	2.49004836815188e-161	1.15613762142593e-159
GABPB1-AS1	1054.39510851831	-2.07638802713052	0.0769042826362021	2.81716461840576e-161	1.30534388392306e-159
TMEM59	5949.54516619749	1.37913903223411	0.0510561344242238	3.88259703529404e-161	1.79534456378964e-159
CHP1	3738.24784344087	1.38053341805355	0.0511251726357497	4.81915196828279e-161	2.22387668630044e-159
UBE4B	2425.61966293716	1.62183284374672	0.0602931555379793	3.95275773428256e-160	1.82035741348321e-158
PPP6R1	3588.18951087672	1.52223154233805	0.0565702665422109	4.35297915727612e-160	2.00060449788159e-158
GOLGA3	2451.88183456301	1.48050140613228	0.0550196221569279	5.46060862684536e-160	2.49952465185984e-158
NAXD	2290.93410956439	1.52881558640793	0.0568079529775108	5.45508628096772e-160	2.49952465185984e-158
USP9X	5752.71722655181	1.29548794603023	0.0481284510459826	6.12088040016221e-160	2.79610701828378e-158
FBXO42	1353.65816801222	1.9459039108476	0.0723424877621195	9.6955246652608e-160	4.42014482626719e-158
ZNF562	1603.85207376265	1.84798396976277	0.0687169665571043	1.17597392553771e-159	5.35044522185412e-158
CAMK2G	2327.09280688622	1.66570113929105	0.0622434498920048	1.44544714300485e-158	6.56331490304687e-157
SMAD3	4728.22127383111	1.424491092347	0.0532251106810804	3.64826790345898e-158	1.65324908313147e-156
KDM6A	1952.01796905978	1.76956103087379	0.0661537644377543	3.97387408835542e-158	1.79720636914086e-156
RBM33	4328.3105053724	1.441121143391	0.0538945828396664	4.111999068208e-158	1.85596961927205e-156
NEAT1	6781.1163221851	-1.55295991936197	0.05810776830178	7.20894299175767e-158	3.24732068205259e-156
PIM1	400.662170417461	3.46202562896852	0.129792563316065	1.41617728411045e-157	6.36661605225688e-156
MAPK8IP3	1770.93681742796	1.8941921560931	0.0710865553554136	3.07175180169909e-157	1.37821291728511e-155
ADGRG6	1355.80860490978	-2.25196263677827	0.0847370054918544	5.36064690170047e-157	2.40042564226738e-155
ATP6V0A1	1750.22062722022	1.66480364603122	0.0625938145005528	1.52336343578579e-156	6.80796227377406e-155
C6orf62	5019.64578931675	1.64218475197744	0.0617314723978029	1.57734798207949e-156	7.03534460196007e-155
EFL1	1738.78023484016	1.68103437343615	0.0631899217381939	2.16866193459697e-156	9.65374108331986e-155
ATP2C2	1071.89322632719	-2.225444522455	0.0837501993734245	2.41127070309651e-156	1.07126610962276e-154
MUC5AC	1239.68676515571	-2.56014030498381	0.0963939825948137	2.49073819376974e-156	1.10440598814941e-154
CCNC	2014.57729545432	1.67069491799146	0.062989270094633	1.72628272507755e-155	7.63947538765764e-154
ATP2B4	1746.85636237228	1.69929677491732	0.0641344020403771	1.73260330335461e-155	7.65250012620052e-154
C4orf3	1770.29821766912	1.74160361227321	0.0657898310862209	3.74580713400356e-155	1.65121591521892e-153
